agency_cd,site_no,Date,q_cfs,X_00060_00003_cd
USGS,01463500,1998-05-20,16900,A
USGS,01463500,1998-05-21,15400,A
USGS,01463500,1998-05-22,13900,A
USGS,01463500,1998-05-23,12200,A
USGS,01463500,1998-05-24,11100,A
USGS,01463500,1998-05-25,9820,A
USGS,01463500,1998-05-26,9250,A
USGS,01463500,1998-05-27,8930,A
USGS,01463500,1998-05-28,9480,A
USGS,01463500,1998-05-29,8780,A
USGS,01463500,1998-05-30,8350,A
USGS,01463500,1998-05-31,8180,A
USGS,01463500,1998-06-01,7930,A
USGS,01463500,1998-06-02,11500,A
USGS,01463500,1998-06-03,12000,A
USGS,01463500,1998-06-04,12200,A
USGS,01463500,1998-06-05,12500,A
USGS,01463500,1998-06-06,10300,A
USGS,01463500,1998-06-07,8710,A
USGS,01463500,1998-06-08,7300,A
USGS,01463500,1998-06-09,6610,A
USGS,01463500,1998-06-10,6710,A
USGS,01463500,1998-06-11,6370,A
USGS,01463500,1998-06-12,7620,A
USGS,01463500,1998-06-13,11800,A
USGS,01463500,1998-06-14,23100,A
USGS,01463500,1998-06-15,29100,A
USGS,01463500,1998-06-16,33000,A
USGS,01463500,1998-06-17,35900,A
USGS,01463500,1998-06-18,31300,A
USGS,01463500,1998-06-19,29700,A
USGS,01463500,1998-06-20,25700,A
USGS,01463500,1998-06-21,20900,A
USGS,01463500,1998-06-22,18400,A
USGS,01463500,1998-06-23,16000,A
USGS,01463500,1998-06-24,14900,A
USGS,01463500,1998-06-25,13200,A
USGS,01463500,1998-06-26,11900,A
USGS,01463500,1998-06-27,10600,A
USGS,01463500,1998-06-28,9750,A
USGS,01463500,1998-06-29,8430,A
USGS,01463500,1998-06-30,7780,A
USGS,01463500,1998-07-01,7610,A
USGS,01463500,1998-07-02,21100,A
USGS,01463500,1998-07-03,18900,A
USGS,01463500,1998-07-04,15500,A
USGS,01463500,1998-07-05,13200,A
USGS,01463500,1998-07-06,11200,A
USGS,01463500,1998-07-07,10900,A
USGS,01463500,1998-07-08,9910,A
USGS,01463500,1998-07-09,9400,A
USGS,01463500,1998-07-10,9800,A
USGS,01463500,1998-07-11,16300,A
USGS,01463500,1998-07-12,14900,A
USGS,01463500,1998-07-13,12500,A
USGS,01463500,1998-07-14,10400,A
USGS,01463500,1998-07-15,9530,A
USGS,01463500,1998-07-16,8210,A
USGS,01463500,1998-07-17,7200,A
USGS,01463500,1998-07-18,6760,A
USGS,01463500,1998-07-19,6170,A
USGS,01463500,1998-07-20,5290,A
USGS,01463500,1998-07-21,4790,A
USGS,01463500,1998-07-22,5110,A
USGS,01463500,1998-07-23,5230,A
USGS,01463500,1998-07-24,5060,A
USGS,01463500,1998-07-25,4700,A
USGS,01463500,1998-07-26,4160,A
USGS,01463500,1998-07-27,3950,A
USGS,01463500,1998-07-28,3330,A
USGS,01463500,1998-07-29,3100,A
USGS,01463500,1998-07-30,3560,A
USGS,01463500,1998-07-31,3730,A
USGS,01463500,1998-08-01,3670,A
USGS,01463500,1998-08-02,3380,A
USGS,01463500,1998-08-03,3030,A
USGS,01463500,1998-08-04,2920,A
USGS,01463500,1998-08-05,3060,A
USGS,01463500,1998-08-06,2960,A
USGS,01463500,1998-08-07,2860,A
USGS,01463500,1998-08-08,2830,A
USGS,01463500,1998-08-09,3000,A
USGS,01463500,1998-08-10,3100,A
USGS,01463500,1998-08-11,3610,A
USGS,01463500,1998-08-12,3670,A
USGS,01463500,1998-08-13,3300,A
USGS,01463500,1998-08-14,2980,A
USGS,01463500,1998-08-15,3120,A
USGS,01463500,1998-08-16,3020,A
USGS,01463500,1998-08-17,3230,A
USGS,01463500,1998-08-18,3610,A
USGS,01463500,1998-08-19,3840,A
USGS,01463500,1998-08-20,3740,A
USGS,01463500,1998-08-21,3510,A
USGS,01463500,1998-08-22,3090,A
USGS,01463500,1998-08-23,3070,A
USGS,01463500,1998-08-24,3550,A
USGS,01463500,1998-08-25,2950,A
USGS,01463500,1998-08-26,3120,A
USGS,01463500,1998-08-27,4120,A
USGS,01463500,1998-08-28,4050,A
USGS,01463500,1998-08-29,3260,A
USGS,01463500,1998-08-30,3390,A
USGS,01463500,1998-08-31,3000,A
USGS,01463500,1998-09-01,2790,A
USGS,01463500,1998-09-02,2890,A
USGS,01463500,1998-09-03,3360,A
USGS,01463500,1998-09-04,3490,A
USGS,01463500,1998-09-05,3130,A
USGS,01463500,1998-09-06,3030,A
USGS,01463500,1998-09-07,2940,A
USGS,01463500,1998-09-08,3350,A
USGS,01463500,1998-09-09,3670,A
USGS,01463500,1998-09-10,3360,A
USGS,01463500,1998-09-11,2820,A
USGS,01463500,1998-09-12,2710,A
USGS,01463500,1998-09-13,2750,A
USGS,01463500,1998-09-14,2660,A
USGS,01463500,1998-09-15,3070,A
USGS,01463500,1998-09-16,2810,A
USGS,01463500,1998-09-17,2980,A
USGS,01463500,1998-09-18,3110,A
USGS,01463500,1998-09-19,2940,A
USGS,01463500,1998-09-20,2940,A
USGS,01463500,1998-09-21,2770,A
USGS,01463500,1998-09-22,2960,A
USGS,01463500,1998-09-23,2920,A
USGS,01463500,1998-09-24,3210,A
USGS,01463500,1998-09-25,2890,A
USGS,01463500,1998-09-26,3080,A
USGS,01463500,1998-09-27,3000,A
USGS,01463500,1998-09-28,2970,A
USGS,01463500,1998-09-29,2910,A
USGS,01463500,1998-09-30,2780,A
USGS,01463500,1998-10-01,3040,A
USGS,01463500,1998-10-02,2880,A
USGS,01463500,1998-10-03,2480,A
USGS,01463500,1998-10-04,2510,A
USGS,01463500,1998-10-05,2890,A
USGS,01463500,1998-10-06,2960,A
USGS,01463500,1998-10-07,2760,A
USGS,01463500,1998-10-08,3100,A
USGS,01463500,1998-10-09,6800,A
USGS,01463500,1998-10-10,7130,A
USGS,01463500,1998-10-11,8970,A
USGS,01463500,1998-10-12,7140,A
USGS,01463500,1998-10-13,5340,A
USGS,01463500,1998-10-14,4510,A
USGS,01463500,1998-10-15,4810,A
USGS,01463500,1998-10-16,4510,A
USGS,01463500,1998-10-17,4150,A
USGS,01463500,1998-10-18,4220,A
USGS,01463500,1998-10-19,4080,A
USGS,01463500,1998-10-20,3330,A
USGS,01463500,1998-10-21,3020,A
USGS,01463500,1998-10-22,2920,A
USGS,01463500,1998-10-23,2930,A
USGS,01463500,1998-10-24,2980,A
USGS,01463500,1998-10-25,3090,A
USGS,01463500,1998-10-26,3120,A
USGS,01463500,1998-10-27,3180,A
USGS,01463500,1998-10-28,3230,A
USGS,01463500,1998-10-29,3210,A
USGS,01463500,1998-10-30,3290,A
USGS,01463500,1998-10-31,3130,A
USGS,01463500,1998-11-01,3000,A
USGS,01463500,1998-11-02,2930,A
USGS,01463500,1998-11-03,2840,A
USGS,01463500,1998-11-04,2880,A
USGS,01463500,1998-11-05,2900,A
USGS,01463500,1998-11-06,2880,A
USGS,01463500,1998-11-07,2960,A
USGS,01463500,1998-11-08,3260,A
USGS,01463500,1998-11-09,3090,A
USGS,01463500,1998-11-10,2830,A
USGS,01463500,1998-11-11,2980,A
USGS,01463500,1998-11-12,3250,A
USGS,01463500,1998-11-13,3370,A
USGS,01463500,1998-11-14,2920,A
USGS,01463500,1998-11-15,2990,A
USGS,01463500,1998-11-16,3180,A
USGS,01463500,1998-11-17,2940,A
USGS,01463500,1998-11-18,2830,A
USGS,01463500,1998-11-19,2750,A
USGS,01463500,1998-11-20,2810,A
USGS,01463500,1998-11-21,2830,A
USGS,01463500,1998-11-22,2830,A
USGS,01463500,1998-11-23,2840,A
USGS,01463500,1998-11-24,2950,A
USGS,01463500,1998-11-25,2890,A
USGS,01463500,1998-11-26,2810,A
USGS,01463500,1998-11-27,3550,A
USGS,01463500,1998-11-28,3950,A
USGS,01463500,1998-11-29,3720,A
USGS,01463500,1998-11-30,3930,A
USGS,01463500,1998-12-01,3480,A
USGS,01463500,1998-12-02,2980,A
USGS,01463500,1998-12-03,2940,A
USGS,01463500,1998-12-04,2790,A
USGS,01463500,1998-12-05,2730,A
USGS,01463500,1998-12-06,2790,A
USGS,01463500,1998-12-07,2730,A
USGS,01463500,1998-12-08,2830,A
USGS,01463500,1998-12-09,2790,A
USGS,01463500,1998-12-10,2880,A
USGS,01463500,1998-12-11,2800,A
USGS,01463500,1998-12-12,2830,A
USGS,01463500,1998-12-13,2960,A
USGS,01463500,1998-12-14,2790,A
USGS,01463500,1998-12-15,2720,A
USGS,01463500,1998-12-16,2680,A
USGS,01463500,1998-12-17,2650,A
USGS,01463500,1998-12-18,2650,A
USGS,01463500,1998-12-19,2720,A
USGS,01463500,1998-12-20,2700,A
USGS,01463500,1998-12-21,2750,A
USGS,01463500,1998-12-22,2680,A
USGS,01463500,1998-12-23,2680,A
USGS,01463500,1998-12-24,2640,A
USGS,01463500,1998-12-25,2960,A
USGS,01463500,1998-12-26,3520,A
USGS,01463500,1998-12-27,2700,A
USGS,01463500,1998-12-28,2300,A
USGS,01463500,1998-12-29,2550,A
USGS,01463500,1998-12-30,3050,A
USGS,01463500,1998-12-31,3250,A
USGS,01463500,1999-01-01,2420,A
USGS,01463500,1999-01-02,2490,A
USGS,01463500,1999-01-03,5330,A
USGS,01463500,1999-01-04,8990,A
USGS,01463500,1999-01-05,5850,A
USGS,01463500,1999-01-06,4010,A e
USGS,01463500,1999-01-07,3500,A e
USGS,01463500,1999-01-08,3810,A e
USGS,01463500,1999-01-09,3930,A e
USGS,01463500,1999-01-10,8450,A e
USGS,01463500,1999-01-11,7090,A
USGS,01463500,1999-01-12,5910,A
USGS,01463500,1999-01-13,5580,A
USGS,01463500,1999-01-14,6430,A
USGS,01463500,1999-01-15,6680,A
USGS,01463500,1999-01-16,7620,A
USGS,01463500,1999-01-17,6420,A
USGS,01463500,1999-01-18,9440,A
USGS,01463500,1999-01-19,28500,A
USGS,01463500,1999-01-20,18100,A
USGS,01463500,1999-01-21,19400,A
USGS,01463500,1999-01-22,17700,A
USGS,01463500,1999-01-23,16700,A
USGS,01463500,1999-01-24,23100,A
USGS,01463500,1999-01-25,57300,A
USGS,01463500,1999-01-26,58600,A
USGS,01463500,1999-01-27,37900,A
USGS,01463500,1999-01-28,28400,A
USGS,01463500,1999-01-29,23000,A
USGS,01463500,1999-01-30,18800,A
USGS,01463500,1999-01-31,15900,A
USGS,01463500,1999-02-01,13800,A
USGS,01463500,1999-02-02,13800,A
USGS,01463500,1999-02-03,20300,A
USGS,01463500,1999-02-04,22300,A
USGS,01463500,1999-02-05,22100,A
USGS,01463500,1999-02-06,18700,A
USGS,01463500,1999-02-07,16800,A
USGS,01463500,1999-02-08,15600,A
USGS,01463500,1999-02-09,14300,A
USGS,01463500,1999-02-10,12900,A
USGS,01463500,1999-02-11,12300,A
USGS,01463500,1999-02-12,11400,A
USGS,01463500,1999-02-13,12700,A
USGS,01463500,1999-02-14,14300,A
USGS,01463500,1999-02-15,14500,A
USGS,01463500,1999-02-16,12900,A
USGS,01463500,1999-02-17,12200,A
USGS,01463500,1999-02-18,14100,A
USGS,01463500,1999-02-19,15700,A
USGS,01463500,1999-02-20,14400,A
USGS,01463500,1999-02-21,12900,A
USGS,01463500,1999-02-22,11500,A
USGS,01463500,1999-02-23,10500,A
USGS,01463500,1999-02-24,9210,A
USGS,01463500,1999-02-25,8740,A
USGS,01463500,1999-02-26,8790,A
USGS,01463500,1999-02-27,8780,A
USGS,01463500,1999-02-28,8590,A
USGS,01463500,1999-03-01,10000,A
USGS,01463500,1999-03-02,11500,A
USGS,01463500,1999-03-03,12200,A
USGS,01463500,1999-03-04,13600,A
USGS,01463500,1999-03-05,19300,A
USGS,01463500,1999-03-06,24600,A
USGS,01463500,1999-03-07,20400,A
USGS,01463500,1999-03-08,16900,A
USGS,01463500,1999-03-09,14500,A
USGS,01463500,1999-03-10,12900,A
USGS,01463500,1999-03-11,12200,A
USGS,01463500,1999-03-12,11800,A
USGS,01463500,1999-03-13,10800,A
USGS,01463500,1999-03-14,9790,A
USGS,01463500,1999-03-15,9770,A
USGS,01463500,1999-03-16,10300,A
USGS,01463500,1999-03-17,11100,A
USGS,01463500,1999-03-18,11300,A
USGS,01463500,1999-03-19,11000,A
USGS,01463500,1999-03-20,11500,A
USGS,01463500,1999-03-21,11400,A
USGS,01463500,1999-03-22,29100,A
USGS,01463500,1999-03-23,33100,A
USGS,01463500,1999-03-24,30900,A
USGS,01463500,1999-03-25,25600,A
USGS,01463500,1999-03-26,21900,A
USGS,01463500,1999-03-27,19500,A
USGS,01463500,1999-03-28,17700,A
USGS,01463500,1999-03-29,16700,A
USGS,01463500,1999-03-30,16300,A
USGS,01463500,1999-03-31,15900,A
USGS,01463500,1999-04-01,15300,A
USGS,01463500,1999-04-02,14200,A
USGS,01463500,1999-04-03,13800,A
USGS,01463500,1999-04-04,13400,A
USGS,01463500,1999-04-05,12800,A
USGS,01463500,1999-04-06,12000,A
USGS,01463500,1999-04-07,11600,A
USGS,01463500,1999-04-08,10800,A
USGS,01463500,1999-04-09,10200,A
USGS,01463500,1999-04-10,11600,A
USGS,01463500,1999-04-11,12100,A
USGS,01463500,1999-04-12,12300,A
USGS,01463500,1999-04-13,11700,A
USGS,01463500,1999-04-14,11300,A
USGS,01463500,1999-04-15,10800,A
USGS,01463500,1999-04-16,10200,A
USGS,01463500,1999-04-17,10800,A
USGS,01463500,1999-04-18,10300,A
USGS,01463500,1999-04-19,9660,A
USGS,01463500,1999-04-20,9590,A
USGS,01463500,1999-04-21,10700,A
USGS,01463500,1999-04-22,10100,A
USGS,01463500,1999-04-23,9940,A
USGS,01463500,1999-04-24,10900,A
USGS,01463500,1999-04-25,11200,A
USGS,01463500,1999-04-26,11000,A
USGS,01463500,1999-04-27,9920,A
USGS,01463500,1999-04-28,9840,A
USGS,01463500,1999-04-29,8990,A
USGS,01463500,1999-04-30,8360,A
USGS,01463500,1999-05-01,7880,A
USGS,01463500,1999-05-02,7430,A
USGS,01463500,1999-05-03,6730,A
USGS,01463500,1999-05-04,6350,A
USGS,01463500,1999-05-05,6780,A
USGS,01463500,1999-05-06,6740,A
USGS,01463500,1999-05-07,6690,A
USGS,01463500,1999-05-08,6390,A
USGS,01463500,1999-05-09,6950,A
USGS,01463500,1999-05-10,6570,A
USGS,01463500,1999-05-11,6520,A
USGS,01463500,1999-05-12,6320,A
USGS,01463500,1999-05-13,5820,A
USGS,01463500,1999-05-14,5390,A
USGS,01463500,1999-05-15,4860,A
USGS,01463500,1999-05-16,4530,A
USGS,01463500,1999-05-17,4460,A
USGS,01463500,1999-05-18,4100,A
USGS,01463500,1999-05-19,4090,A
USGS,01463500,1999-05-20,6080,A
USGS,01463500,1999-05-21,7560,A
USGS,01463500,1999-05-22,7490,A
USGS,01463500,1999-05-23,6780,A
USGS,01463500,1999-05-24,7730,A
USGS,01463500,1999-05-25,8580,A
USGS,01463500,1999-05-26,10700,A
USGS,01463500,1999-05-27,12500,A
USGS,01463500,1999-05-28,10500,A
USGS,01463500,1999-05-29,8970,A
USGS,01463500,1999-05-30,7800,A
USGS,01463500,1999-05-31,6760,A
USGS,01463500,1999-06-01,5930,A
USGS,01463500,1999-06-02,5360,A
USGS,01463500,1999-06-03,5290,A
USGS,01463500,1999-06-04,5080,A
USGS,01463500,1999-06-05,4790,A
USGS,01463500,1999-06-06,4460,A
USGS,01463500,1999-06-07,3980,A
USGS,01463500,1999-06-08,3650,A
USGS,01463500,1999-06-09,3560,A
USGS,01463500,1999-06-10,3850,A
USGS,01463500,1999-06-11,3790,A
USGS,01463500,1999-06-12,3450,A
USGS,01463500,1999-06-13,3200,A
USGS,01463500,1999-06-14,3420,A
USGS,01463500,1999-06-15,3590,A
USGS,01463500,1999-06-16,3400,A
USGS,01463500,1999-06-17,3340,A
USGS,01463500,1999-06-18,3200,A
USGS,01463500,1999-06-19,3360,A
USGS,01463500,1999-06-20,3400,A
USGS,01463500,1999-06-21,3240,A
USGS,01463500,1999-06-22,3180,A
USGS,01463500,1999-06-23,3130,A
USGS,01463500,1999-06-24,3290,A
USGS,01463500,1999-06-25,3100,A
USGS,01463500,1999-06-26,2800,A
USGS,01463500,1999-06-27,2760,A
USGS,01463500,1999-06-28,3020,A
USGS,01463500,1999-06-29,2940,A
USGS,01463500,1999-06-30,2930,A
USGS,01463500,1999-07-01,2960,A
USGS,01463500,1999-07-02,3010,A
USGS,01463500,1999-07-03,3040,A
USGS,01463500,1999-07-04,2870,A
USGS,01463500,1999-07-05,2590,A
USGS,01463500,1999-07-06,2690,A
USGS,01463500,1999-07-07,2550,A
USGS,01463500,1999-07-08,3120,A
USGS,01463500,1999-07-09,3400,A
USGS,01463500,1999-07-10,2840,A
USGS,01463500,1999-07-11,2900,A
USGS,01463500,1999-07-12,2660,A
USGS,01463500,1999-07-13,2260,A
